ID	Latin name	Use
2939	Geum urbanum	Repellent
2940	Geum urbanum	Tannin
2941	Gevuina avellana	Tannin
2942	Gevuina avellana	Wood
2943	Ginkgo biloba	Oil
2944	Ginkgo biloba	Soap
2945	Ginkgo biloba	Wood
2946	Girardiana diversifolia	Fibre
2947	Glaucium flavum	Oil
2948	Glechoma hederacea	Ground cover
2949	Gleditsia aquatica	Soil stabilization
2950	Gleditsia aquatica	Wood
2951	Gleditsia caspica	Soap
2952	Gleditsia japonica	Soap
2953	Gleditsia macracantha	Soap
2954	Gleditsia sinensis	Soap
2955	Gleditsia sinensis	Tannin
2956	Gleditsia sinensis	Wood
2957	Gleditsia triacanthos	Gum
2958	Gleditsia triacanthos	Soil reclamation
2959	Gleditsia triacanthos	Tannin
2960	Gleditsia triacanthos	Wood
2961	Glyceria fluitans	Incense
2962	Glycine max	Biomass
2963	Glycine max	Green manure
2964	Glycine max	Oil
2965	Glycine max	Paper
2966	Glycine soja	Oil
2967	Glycyrrhiza glabra	Fibre
2968	Glycyrrhiza glabra	Miscellany
2969	Glycyrrhiza uralensis	Fire retardant
2970	Glycyrrhiza uralensis	Insulation
2971	Glyptostrobus pensilis	Soil stabilization
2972	Gnaphalium luteoalbum	Tinder
2973	Gnaphalium uliginosum	Dye
2974	Goodenia varia	Soil stabilization
2975	Grevillea robusta	Dye
2976	Grevillea robusta	Gum
2977	Grevillea robusta	Rootstock
2978	Grevillea robusta	Wood
2979	Grewia oppositifolia	Fibre
2980	Grewia oppositifolia	Paper
2981	Grewia oppositifolia	Wood
2982	Grindelia camporum	Adhesive
2983	Grindelia camporum	Dye
2984	Grindelia humilis	Dye
2985	Grindelia lanceolata	Dye
2986	Grindelia robusta	Dye
2987	Grindelia robusta	Hair
2988	Grindelia robusta	Parasiticide
2989	Grindelia squarrosa	Dye
2990	Griselinia littoralis	Hedge
2991	Griselinia littoralis	Wood
2992	Guizotia abyssinica	Green manure
2993	Guizotia abyssinica	Oil
2994	Gunnera magellanica	Ground cover
2995	Gunnera tinctoria	Dye
2996	Gunnera tinctoria	Roofing
2997	Gunnera tinctoria	Tannin
2998	Gutierrezia sarothrae	Broom
2999	Gutierrezia sarothrae	Dye
3000	Gutierrezia sarothrae	Insecticide
3001	Gutierrezia sarothrae	Soap
3002	Gymnocladus chinensis	Soap
3003	Gymnocladus chinensis	Wood
3004	Gymnocladus dioica	Insecticide
3005	Gymnocladus dioica	Soap
3006	Gymnocladus dioica	Soil reclamation
3007	Gymnocladus dioica	Wood
3008	Gynatrix pulchella	Fibre
3009	Gynostemma pentaphyllum	Cosmetic
3010	Gypsophila licentiana	Soap
3011	Gypsophila struthium	Soap
3012	Hakea sericea	Gum
3013	Hakea sericea	Hedge
3014	Hakea sericea	Soil reclamation
3015	Hakea suaveolens	Hedge
3016	Halesia carolina	Wood
3017	Halimodendron halodendron	Hedge
3018	Haloxylon ammodendron	Dye
3019	Haloxylon ammodendron	Fuel
3020	Haloxylon persicum	Fuel
3021	Haloxylon persicum	Oil
3022	Haloxylon persicum	Soil stabilization
3023	Haloxylon persicum	Wood
3024	Hamamelis virginiana	Cosmetic
3025	Hamamelis virginiana	Miscellany
3026	Hamamelis virginiana	Rootstock
3027	Hamamelis virginiana	Tannin
3028	Hamamelis virginiana	Wood
3029	Hardenbergia violacea	Dye
3030	Hebe 'Great Orme'	Ground cover
3031	Hebe 'Great Orme'	Hedge
3032	Hebe brachysiphon	Hedge
3033	Hebe dieffenbachii	Hedge
3034	Hebe rakaiensis	Ground cover
3035	Hebe rakaiensis	Hedge
3036	Hebe salicifolia	Hedge
3037	Hebe speciosa	Hedge
3038	Hebe x franciscana	Hedge
3039	Hedeoma pulegioides	Essential
3040	Hedeoma pulegioides	Repellent
3041	Hedera helix	Dye
3042	Hedera helix	Ground cover
3043	Hedera helix	Hair
3044	Hedera helix	Hedge
3045	Hedera helix	Pollution
3046	Hedera helix	Soap
3047	Hedera helix	Wood
3048	Hedychium coronarium	Essential
3049	Hedychium coronarium	Paper
3050	Hedychium spicatum	Essential
3051	Hedychium spicatum	Incense
3052	Helenium autumnale	Insecticide
3053	Helenium hoopesii	Dye
3054	Helianthemum nummularium	Ground cover
3055	Helianthus annuus	Blotting paper
3056	Helianthus annuus	Dye
3057	Helianthus annuus	Fibre
3058	Helianthus annuus	Fuel
3059	Helianthus annuus	Green manure
3060	Helianthus annuus	Herbicide
3061	Helianthus annuus	Kindling
3062	Helianthus annuus	Microscope
3063	Helianthus annuus	Paper
3064	Helianthus tuberosus	Biomass
3065	Helichrysum italicum	Hedge
3066	Helichrysum orientale	Essential
3067	Heliotropium arborescens	Essential
3068	Helleborus niger	Ground cover
3069	Helleborus niger	Miscellany
3070	Helleborus niger	Parasiticide
3071	Helleborus viridis	Ground cover
3072	Helleborus viridis	Parasiticide
3073	Hemerocallis species	Weaving
3074	Hemerocallis altissima	Weaving
3075	Hemerocallis aurantiaca	Weaving
3076	Hemerocallis bulbiferum	Weaving
3077	Hemerocallis citrina	Weaving
3078	Hemerocallis coreana	Weaving
3079	Hemerocallis darrowiana	Weaving
3080	Hemerocallis dumortieri	Ground cover
3081	Hemerocallis dumortieri	Weaving
3082	Hemerocallis exaltata	Weaving
3083	Hemerocallis forrestii	Weaving
3084	Hemerocallis fulva	Ground cover
3085	Hemerocallis fulva	Weaving
3086	Hemerocallis fulva longituba	Weaving
3087	Hemerocallis graminea	Weaving
3088	Hemerocallis hakunensis	Weaving
3089	Hemerocallis lilioasphodelus	Ground cover
3090	Hemerocallis lilioasphodelus	Weaving
3091	Hemerocallis littorea	Weaving
3092	Hemerocallis micrantha	Weaving
3093	Hemerocallis middendorffii	Ground cover
3094	Hemerocallis middendorffii	Weaving
3095	Hemerocallis middendorffii esculenta	Weaving
3096	Hemerocallis minor	Weaving
3097	Hemerocallis multiflora	Weaving
3098	Hemerocallis pedicellata	Weaving
3099	Hemerocallis plicata	Weaving
3100	Hemerocallis thunbergii	Weaving
3101	Hemerocallis yezoensis	Weaving
3102	Hemiptelea davidii	Hedge
3103	Heracleum sphondylium montanum	Dye
3104	Heracleum sphondylium montanum	Musical
3105	Heracleum sphondylium montanum	Packing
3106	Heracleum sphondylium montanum	Repellent
3107	Heracleum sphondylium montanum	Straw
3108	Herniaria glabra	Cleanser
3109	Herniaria glabra	Ground cover
3110	Herniaria hirsuta	Ground cover
3111	Herniaria hirsuta	Soap
3112	Hesperaloe funifera	Fibre
3113	Hesperaloe nocturna	Fibre
3114	Hesperis matronalis	Essential
3115	Heuchera americana	Ground cover
3116	Heuchera americana	Mordant
3117	Heuchera cylindrica	Ground cover
3118	Heuchera cylindrica	Mordant
3119	Heuchera diversifolia	Ground cover
3120	Heuchera diversifolia	Mordant
3121	Heuchera glabra	Ground cover
3122	Heuchera glabra	Mordant
3123	Heuchera glabra	Tannin
3124	Heuchera micrantha	Ground cover
3125	Heuchera micrantha	Hair
3126	Heuchera micrantha	Mordant
3127	Heuchera sanguinea	Ground cover
3128	Heuchera sanguinea	Mordant
3129	Heuchera versicolor	Ground cover
3130	Heuchera versicolor	Mordant
3131	Hibiscus cannabinus	Dye
3132	Hibiscus cannabinus	Fibre
3133	Hibiscus cannabinus	Friction sticks
3134	Hibiscus cannabinus	Oil
3135	Hibiscus cannabinus	Plant support
3136	Hibiscus heterophyllus	Fibre
3137	Hibiscus mutabilis	Fibre
3138	Hibiscus rosa-sinensis	Cosmetic
3139	Hibiscus rosa-sinensis	Fibre
3140	Hibiscus rosa-sinensis	Hedge
3141	Hibiscus rosa-sinensis	Polish
3142	Hibiscus sabdariffa	Dye
3143	Hibiscus sabdariffa	Fibre
3144	Hibiscus sabdariffa	Oil
3145	Hibiscus sinosyriacus	Dye
3146	Hibiscus sinosyriacus	Fibre
3147	Hibiscus sinosyriacus	Hair
3148	Hibiscus sinosyriacus	Hedge
3149	Hibiscus sinosyriacus	Oil
3150	Hibiscus syriacus	Dye
3151	Hibiscus syriacus	Fibre
3152	Hibiscus syriacus	Hair
3153	Hibiscus syriacus	Hedge
3154	Hibiscus syriacus	Oil
3155	Hierochloe odorata	Basketry
3156	Hierochloe odorata	Hair
3157	Hierochloe odorata	Incense
3158	Hierochloe odorata	Repellent
3159	Hierochloe odorata	Soil stabilization
3160	Hierochloe odorata	Strewing
3161	Hierochloe odorata	Stuffing
3162	Hilaria jamesii	Basketry
3163	Hilaria jamesii	Brush
3164	Himalayacalamus asper	Weaving
3165	Himalayacalamus brevinodus	Weaving
3166	Himalayacalamus cupreus	Weaving
3167	Himalayacalamus fimbriatus	Weaving
3168	Himalayacalamus hookerianus	Basketry
3169	Himalayacalamus hookerianus	Soil stabilization
3170	Himalayacalamus hookerianus	Weaving
3171	Hippophae rhamnoides	Charcoal
3172	Hippophae rhamnoides	Cosmetic
3173	Hippophae rhamnoides	Dye
3174	Hippophae rhamnoides	Fuel
3175	Hippophae rhamnoides	Oil
3176	Hippophae rhamnoides	Pioneer
3177	Hippophae rhamnoides	Soil stabilization
3178	Hippophae rhamnoides	Wood
3179	Hippophae rhamnoides turkestanica	Charcoal
3180	Hippophae rhamnoides turkestanica	Dye
3181	Hippophae rhamnoides turkestanica	Fuel
3182	Hippophae rhamnoides turkestanica	Soil stabilization
3183	Hippophae rhamnoides turkestanica	Wood
3184	Hippophae salicifolia	Fuel
3185	Hippophae salicifolia	Pioneer
3186	Hippophae salicifolia	Soil stabilization
3187	Hippophae salicifolia	Wood
3188	Hoheria populnea	Fibre
3189	Hoheria populnea	Fuel
3190	Hoheria populnea	Wood
3191	Holodiscus discolor	Wood
3192	Homoranthus flavescens	Essential
3193	Hordeum bulbosum	Biomass
3194	Hordeum bulbosum	Fibre
3195	Hordeum bulbosum	Mulch
3196	Hordeum bulbosum	Paper
3197	Hordeum deficiens	Biomass
3198	Hordeum deficiens	Fibre
3199	Hordeum deficiens	Mulch
3200	Hordeum deficiens	Paper
3201	Hordeum distichon	Biomass
3202	Hordeum distichon	Mulch
3203	Hordeum distichon	Paper
3204	Hordeum hexastichon	Biomass
3205	Hordeum hexastichon	Mulch
3206	Hordeum hexastichon	Paper
3207	Hordeum intermedium	Biomass
3208	Hordeum intermedium	Mulch
3209	Hordeum intermedium	Paper
3210	Hordeum trifurcatum	Biomass
3211	Hordeum trifurcatum	Mulch
3212	Hordeum trifurcatum	Paper
3213	Hordeum vulgare	Biomass
3214	Hordeum vulgare	Mulch
3215	Hordeum vulgare	Paper
3216	Hordeum zeocriton	Biomass
3217	Hordeum zeocriton	Mulch
3218	Hordeum zeocriton	Paper
3219	Hosta clausa	Ground cover
3220	Hosta crispula	Ground cover
3221	Hosta longipes	Ground cover
3222	Hosta plantaginae	Essential
3223	Hosta plantaginae	Ground cover
3224	Hosta rectifolia	Ground cover
3225	Hosta sieboldiana	Ground cover
3226	Hosta sieboldii	Ground cover
3227	Hosta undulata	Ground cover
3228	Hosta ventricosa	Ground cover
3229	Houttuynia cordata	Ground cover
3230	Humulus lupulus	Dye
3231	Humulus lupulus	Essential
3232	Humulus lupulus	Fibre
3233	Humulus lupulus	Paper
3234	Hyacinthoides nonscripta	Adhesive
3235	Hyacinthoides nonscripta	Starch
3236	Hyacinthus orientalis	Dye
3237	Hyacinthus orientalis	Essential
3238	Hydrangea anomala	Ground cover
3239	Hydrangea anomala	Paper
3240	Hydrangea macrophylla	Hedge
3241	Hydrangea paniculata	Nails
3242	Hydrangea paniculata	Paper
3243	Hydrangea paniculata	Wood
3244	Hydrangea serrata	Hedge
3245	Hydrangea serrata amagiana	Hedge
3246	Hydrangea serrata thunbergii	Hedge
3247	Hydrastis canadensis	Dye
3248	Hydrastis canadensis	Repellent
3249	Hydrilla verticillata	Miscellany
3250	Hymenanthera dentata	Dye
3251	Hymenanthera dentata	Hedge
3252	Hymenanthera dentata	Wood
3253	Hymenoxys richardsonii	Dye
3254	Hymenoxys richardsonii	Latex
3255	Hyoscyamus niger	Repellent
3256	Hypericum androsaemum	Ground cover
3257	Hypericum bellum	Ground cover
3258	Hypericum calycinum	Dye
3259	Hypericum calycinum	Ground cover
3260	Hypericum forrestii	Hedge
3261	Hypericum patulum	Hedge
3262	Hypericum patulum	Wood
3263	Hypericum perforatum	Dye
3264	Hypericum perforatum	Tannin
3265	Hypoxis hygrometrica	Weather forecasting
3266	Hyssopus officinalis	Essential
3267	Hyssopus officinalis	Fungicide
3268	Hyssopus officinalis	Ground cover
3269	Hyssopus officinalis	Hedge
3270	Hyssopus officinalis	Pot-pourri
3271	Hyssopus officinalis	Repellent
3272	Hyssopus officinalis	Strewing
3273	Ilex aquifolium	Fuel
3274	Ilex aquifolium	Ground cover
3275	Ilex aquifolium	Hedge
3276	Ilex aquifolium	Wood
3277	Ilex cassine	Soap
3278	Ilex cassine	Wood
3279	Ilex crenata	Hedge
3280	Ilex glabra	Hedge
3281	Ilex opaca	Dye
3282	Ilex opaca	Hedge
3283	Ilex opaca	Shelterbelt
3284	Ilex opaca	Wood
3285	Ilex pedunculosa	Dye
3286	Ilex pedunculosa	Wood
3287	Ilex vomitoria	Hedge
3288	Ilex vomitoria	Wood
3289	Ilex x altaclerensis	Hedge
3290	Illicium verum	Essential
3291	Illicium verum	Incense
3292	Impatiens aurella	Dye
3293	Impatiens aurella	Fungicide
3294	Impatiens aurella	Hair
3295	Impatiens balsamina	Dye
3296	Impatiens balsamina	Oil
3297	Impatiens capensis	Dye
3298	Impatiens capensis	Fungicide
3299	Impatiens ecalcarata	Dye
3300	Impatiens ecalcarata	Fungicide
3301	Impatiens ecalcarata	Hair
3302	Impatiens edgeworthii	Oil
3303	Impatiens glandulifera	Oil
3304	Impatiens occidentalis	Dye
3305	Impatiens occidentalis	Fungicide
3306	Impatiens occidentalis	Hair
3307	Impatiens pallida	Fungicide
3308	Impatiens parviflora	Dye
3309	Impatiens parviflora	Fungicide
3310	Impatiens parviflora	Hair
3311	Imperata cylindrica	Ground cover
3312	Imperata cylindrica	Paper
3313	Imperata cylindrica	Soil stabilization
3314	Imperata cylindrica	Thatching
3315	Imperata cylindrica	Weaving
3316	Indigofera cassioides	Fuel
3317	Indigofera cassioides	Wood
3318	Indigofera hebepetala	Fuel
3319	Indigofera heterantha	Basketry
3320	Indigofera heterantha	Fuel
3321	Indocalamus latifolius	Weaving
3322	Indocalamus latifolius	Wood
3323	Inula conyza	Incense
3324	Inula conyza	Insecticide
3325	Inula conyza	Parasiticide
3326	Inula helenium	Dye
3327	Inula helenium	Essential
3328	Inula royleana	Insecticide
3329	Inula royleana	Parasiticide
3330	Ipomoea leptophylla	Miscellany
3331	Ipomoea pandurata	Repellent
3332	Ipomopsis aggregata	Adhesive
3333	Ipomopsis aggregata	Soap
3334	Iris douglasiana	Fibre
3335	Iris douglasiana	Ground cover
3336	Iris douglasiana	Paper
3337	Iris ensata	Basketry
3338	Iris ensata	Broom
3339	Iris ensata	Fibre
3340	Iris ensata	Thatching
3341	Iris foetidissima	Ground cover
3342	Iris germanica	Baby care
3343	Iris germanica	Beads
3344	Iris germanica	Cosmetic
3345	Iris germanica	Dye
3346	Iris germanica	Essential
3347	Iris germanica florentina	Beads
3348	Iris germanica florentina	Cosmetic
3349	Iris germanica florentina	Dye
3350	Iris germanica florentina	Essential
3351	Iris germanica florentina	Ground cover
3352	Iris germanica florentina	Incense
3353	Iris japonica	Ground cover
3354	Iris macrosiphon	Fibre
3355	Iris macrosiphon	Paper
3356	Iris missouriensis	Dye
3357	Iris pallida	Cosmetic
3358	Iris pallida	Dye
3359	Iris pallida	Essential
3360	Iris pallida	Ground cover
3361	Iris pseudacorus	Dye
3362	Iris pseudacorus	Essential
3363	Iris pseudacorus	Ink
3364	Iris pseudacorus	Tannin
3365	Iris purdyi	Fibre
3366	Iris purdyi	Paper
3367	Iris sanguinea	Insecticide
3368	Iris setosa	Dye
3369	Iris sibirica	Insecticide
3370	Iris tenax	Fibre
3371	Iris versicolor	Litmus
3372	Iris versicolor	Repellent
3373	Iris versicolor	Weaving
3374	Isatis glauca	Dye
3375	Isatis japonica	Dye
3376	Isatis tinctoria	Dye
3377	Isatis tinctoria	Preservative
3378	Jasminum humile	Wood
3379	Jasminum nudiflorum	Ground cover
3380	Jasminum nudiflorum	Soil stabilization
3381	Jasminum odoratissimum	Essential
3382	Jasminum officinale	Essential
3383	Jubaea chilensis	Basketry
3384	Jubaea chilensis	Brush
3385	Jubaea chilensis	Paper
3386	Jubaea chilensis	Stuffing
3387	Jubaea chilensis	Thatching
3388	Juglans ailanthifolia	Dye
3389	Juglans ailanthifolia	Herbicide
3390	Juglans ailanthifolia	Tannin
3391	Juglans ailanthifolia	Wood
3392	Juglans ailanthifolia cordiformis	Dye
3393	Juglans ailanthifolia cordiformis	Herbicide
3394	Juglans ailanthifolia cordiformis	Tannin
3395	Juglans ailanthifolia cordiformis	Wood
3396	Juglans californica	Herbicide
3397	Juglans californica	Rootstock
3398	Juglans californica	Wood
3399	Juglans cathayensis	Herbicide
3400	Juglans cinerea	Dye
3401	Juglans cinerea	Herbicide
3402	Juglans cinerea	Wood
3403	Juglans hindsii	Dye
3404	Juglans hindsii	Herbicide
3405	Juglans hindsii	Rootstock
3406	Juglans hindsii	Wood
3407	Juglans intermedia	Herbicide
3408	Juglans major	Dye
3409	Juglans major	Herbicide
3410	Juglans major	Rootstock
3411	Juglans mandschurica	Herbicide
3412	Juglans mandschurica	Miscellany
3413	Juglans mandschurica	Oil
3414	Juglans mandschurica	Rootstock
3415	Juglans mandschurica	String
3416	Juglans mandschurica	Wood
3417	Juglans microcarpa	Herbicide
3418	Juglans microcarpa	Rootstock
3419	Juglans microcarpa	Wood
3420	Juglans nigra	Beads
3421	Juglans nigra	Compost
3422	Juglans nigra	Dye
3423	Juglans nigra	Filter
3424	Juglans nigra	Herbicide
3425	Juglans nigra	Insecticide
3426	Juglans nigra	Repellent
3427	Juglans nigra	Tannin
3428	Juglans nigra	Wood
3429	Juglans regia	Dye
3430	Juglans regia	Herbicide
3431	Juglans regia	Miscellany
3432	Juglans regia	Oil
3433	Juglans regia	Paint
3434	Juglans regia	Polish
3435	Juglans regia	Repellent
3436	Juglans regia	Tannin
3437	Juglans regia	Teeth
3438	Juglans regia	Wood
3439	Juglans regia fallax	Herbicide
3440	Juglans regia kamaonia	Herbicide
3441	Juglans regia kamaonia	Tannin
3442	Juglans regia kamaonia	Wood
3443	Juglans sinensis	Herbicide
3444	Juglans x bisbyi	Herbicide
3445	Juncus acutus	Basketry
3446	Juncus acutus	Thatching
3447	Juncus acutus	Weaving
3448	Juncus balticus	Weaving
3449	Juncus conglomeratus	Basketry
3450	Juncus conglomeratus	Thatching
3451	Juncus conglomeratus	Weaving
3452	Juncus effusus	Basketry
3453	Juncus effusus	Lighting
3454	Juncus effusus	Paper
3455	Juncus effusus	Strewing
3456	Juncus effusus	String
3457	Juncus effusus	Thatching
3458	Juncus effusus	Weaving
3459	Juncus inflexus	Basketry
3460	Juncus inflexus	Thatching
3461	Juncus inflexus	Weaving
3462	Juncus procerus	Basketry
3463	Juncus procerus	Thatching
3464	Juncus procerus	Weaving
3465	Juniperus ashei	Wood
3466	Juniperus californica	Fuel
3467	Juniperus californica	Wood
3468	Juniperus chinensis	Ground cover
3469	Juniperus chinensis	Parasiticide
3470	Juniperus communis	Fibre
3471	Juniperus communis	Fuel
3472	Juniperus communis	Ground cover
3473	Juniperus communis	Hair
3474	Juniperus communis	Incense
3475	Juniperus communis	Repellent
3476	Juniperus communis	Resin
3477	Juniperus communis	Strewing
3478	Juniperus communis	Tinder
3479	Juniperus communis nana	Fibre
3480	Juniperus communis nana	Fuel
3481	Juniperus communis nana	Ground cover
3482	Juniperus communis nana	Hair
3483	Juniperus communis nana	Incense
3484	Juniperus communis nana	Repellent
3485	Juniperus communis nana	Resin
3486	Juniperus communis nana	Strewing
3487	Juniperus communis nana	Tinder
3488	Juniperus conferta	Ground cover
3489	Juniperus deppeana	Wood
3490	Juniperus excelsa	Fuel
3491	Juniperus excelsa	Incense
3492	Juniperus excelsa	Roofing
3493	Juniperus excelsa	Wood
3494	Juniperus horizontalis	Baby care
3495	Juniperus horizontalis	Ground cover
3496	Juniperus horizontalis	Incense
3497	Juniperus monosperma	Beads
3498	Juniperus monosperma	Dye
3499	Juniperus monosperma	Fibre
3500	Juniperus monosperma	Fuel
3501	Juniperus monosperma	Lighting
3502	Juniperus monosperma	Mordant
3503	Juniperus monosperma	Tinder
3504	Juniperus monosperma	Wood
3505	Juniperus occidentalis	Basketry
3506	Juniperus occidentalis	Beads
3507	Juniperus occidentalis	Fibre
3508	Juniperus occidentalis	Fuel
3509	Juniperus occidentalis	Incense
3510	Juniperus occidentalis	Lighting
3511	Juniperus occidentalis	Miscellany
3512	Juniperus occidentalis	Tinder
3513	Juniperus occidentalis	Wood
3514	Juniperus osteosperma	Beads
3515	Juniperus osteosperma	Fuel
3516	Juniperus osteosperma	Hair
3517	Juniperus osteosperma	Incense
3518	Juniperus osteosperma	Thatching
3519	Juniperus osteosperma	Tinder
3520	Juniperus osteosperma	Wax
3521	Juniperus osteosperma	Wood
3522	Juniperus oxycedrus	Microscope
3523	Juniperus oxycedrus	Oil
3524	Juniperus oxycedrus	Parasiticide
3525	Juniperus recurva	Incense
3526	Juniperus rigida	Oil
3527	Juniperus rigida	Wood
3528	Juniperus sabina	Essential
3529	Juniperus sabina	Ground cover
3530	Juniperus sabina	Hedge
3531	Juniperus sabina	Insecticide
3532	Juniperus sabina	Parasiticide
3533	Juniperus sabina	Repellent
3534	Juniperus scopulorum	Beads
3535	Juniperus scopulorum	Ground cover
3536	Juniperus scopulorum	Incense
3537	Juniperus scopulorum	Parasiticide
3538	Juniperus scopulorum	Repellent
3539	Juniperus scopulorum	Shelterbelt
3540	Juniperus scopulorum	Tinder
3541	Juniperus scopulorum	Wax
3542	Juniperus scopulorum	Wood
3543	Juniperus silicicola	Essential
3544	Juniperus silicicola	Ground cover
3545	Juniperus silicicola	Incense
3546	Juniperus silicicola	Insecticide
3547	Juniperus silicicola	Repellent
3548	Juniperus silicicola	Shelterbelt
3549	Juniperus silicicola	Wood
3550	Juniperus squamata	Fuel
3551	Juniperus squamata	Ground cover
3552	Juniperus squamata	Incense
3553	Juniperus squamata	Wood
3554	Juniperus tetragona	Wood
3555	Juniperus virginiana	Essential
3556	Juniperus virginiana	Ground cover
3557	Juniperus virginiana	Incense
3558	Juniperus virginiana	Insecticide
3559	Juniperus virginiana	Repellent
3560	Juniperus virginiana	Shelterbelt
3561	Juniperus virginiana	Tinder
3562	Juniperus virginiana	Wood
3563	Jurinea dolomiaea	Incense
3564	Justicia gendarussa	Insecticide
3565	Kalmia latifolia	Dye
3566	Kalmia latifolia	Hedge
3567	Kalmia latifolia	Wood
3568	Kalopanax septemlobus	Insecticide
3569	Keteleeria davidiana	Wood
3570	Knightia excelsa	Wood
3571	Koeleria macrantha	Broom
3572	Koeleria macrantha	Brush
